time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2018-09-20 07:00:00,62.2524590163934,374.322950819672,19.83,100,1.08621043114754,0,0
2018-09-20 08:00:00,218.014754098361,382.513114754098,21.53,99.7,0.819946790016393,0,0
2018-09-20 09:00:00,424.601639344262,398.755737704918,25.42,82.3,2.0495736147541,0,0
2018-09-20 10:00:00,660.862295081967,398.470491803279,25.21,77.52,1.92073164590164,0,0
2018-09-20 11:00:00,635.660655737705,420.140983606557,25.99,71.81,1.82182691229508,0,0
2018-09-20 12:00:00,711.972131147541,429.265573770492,26.41,73.02,1.8079491295082,0,0
2018-09-20 13:00:00,591.075409836066,425.24262295082,28.26,68.1,1.63307376721311,0,0
2018-09-20 14:00:00,662.760655737705,428.196721311475,27.99,66.24,1.93163959672131,0,0
2018-09-20 15:00:00,323.037704918033,438.929508196721,28.21,68.06,1.09937324360656,0,0
2018-09-20 16:00:00,75.5867213114754,455.786885245902,27.78,74.28,0.94143736557377,0,0
2018-09-20 17:00:00,43.8752459016393,421.090163934426,25.46,89.8,0.651029600327869,0,0
2018-09-20 18:00:00,2.89747540983607,406.081967213115,24.27,91.1,0.903598754098361,0,0
2018-09-20 19:00:00,0.0414754098360656,411.985245901639,23.17,94.7,1.03652886688525,0,0
2018-09-20 20:00:00,0,404.118032786885,23.98,89.2,1.05366993606557,0,0
2018-09-20 21:00:00,0,408.491803278689,23.29,90.1,0.790816160655738,0,0
2018-09-20 22:00:00,0,434.64262295082,23.21,92.8,1.75218118360656,0,0
2018-09-20 23:00:00,0,439.562295081967,23.05,92.8,2.16409784262295,0,0
2018-09-21 00:00:00,0,440.118032786885,22.99,93.9,2.3247652295082,0,0
2018-09-21 01:00:00,0,435.855737704918,22.6,95,2.47520304918033,0,0
2018-09-21 02:00:00,0,422.873770491803,22.95,94,2.3049293295082,0,0
2018-09-21 03:00:00,0,417.936065573771,22.63,94.5,2.25909764918033,0,0
2018-09-21 04:00:00,0,427.101639344262,23.06,98,2.01897638852459,0,0
2018-09-21 05:00:00,0,425.03606557377,23.11,100,1.61114791803279,0,0
2018-09-21 06:00:00,21.2338196721311,418.152459016393,22.48,100,1.34092449508197,0,0
2018-09-21 07:00:00,96.9872131147541,402.245901639344,22.47,99.1,1.66438596393443,0,0
2018-09-21 08:00:00,257.534426229508,396.837704918033,23.03,94.1,2.1936867,0,0
2018-09-21 09:00:00,508.767213114754,423.818032786885,23.53,88.9,2.13892699180328,0,0
2018-09-21 10:00:00,352.940983606557,435.355737704918,23.88,83.2,2.03378918688525,0,0
2018-09-21 11:00:00,517.668852459016,424.132786885246,24.9,77.96,1.75419774704918,0,0
2018-09-21 12:00:00,761.606557377049,414.93606557377,26.32,70.2,1.30638566885246,0,0
2018-09-21 13:00:00,671.531147540984,417.929508196721,27.88,66.71,1.63118555081967,0,0
2018-09-21 14:00:00,577.091803278689,425.362295081967,28.8,63.41,1.63509036557377,0,0
2018-09-21 15:00:00,479.631147540984,436.595081967213,28.1,70.87,1.83339489016393,0,0
2018-09-21 16:00:00,131.80393442623,420.050819672131,28.06,66.51,1.2263636704918,0,0
2018-09-21 17:00:00,29.672131147541,417.222950819672,26.01,78.52,0.58237375704918,0,0
2018-09-21 18:00:00,1.16181967213115,409.145901639344,24.13,86.5,0.267803570213115,0,0
2018-09-21 19:00:00,0,407.954098360656,22.64,93,0.423722906229508,0,0
2018-09-21 20:00:00,0,393.022950819672,22.92,90.8,0.639773318360656,0,0
2018-09-21 21:00:00,0,402.568852459016,22.71,97.5,0.532838934229508,0,0
2018-09-21 22:00:00,0,386.983606557377,21.92,97.7,0.960411645901639,0,0
2018-09-21 23:00:00,0,381.947540983607,21.32,98.8,1.2194522,0,0
2018-09-22 00:00:00,0,378.404918032787,20.77,99.2,1.88771449180328,0,0
2018-09-22 01:00:00,0,376.198360655738,20.3,99.3,1.38978099344262,0,0
2018-09-22 02:00:00,0,377.673770491803,20.55,99.4,1.15481127152459,0,0
2018-09-22 03:00:00,0,377.427868852459,20.85,97.8,2.10059345245902,0,0
2018-09-22 04:00:00,0,377.627868852459,22.66,84.1,3.50485714754098,0,0
2018-09-22 05:00:00,0,379.737704918033,22.85,82.3,3.20330324590164,0,0
2018-09-22 06:00:00,12.4528852459016,378.863934426229,22.64,83.7,3.35485942622951,0,0
2018-09-22 07:00:00,46.7604918032787,381.626229508197,21.43,95.6,1.55994470213115,0,0
2018-09-22 08:00:00,216.411639344262,386.808196721311,22.22,90.2,1.30259079283607,0,0
2018-09-22 09:00:00,562.329508196721,404.783606557377,24.42,77.12,1.77086206557377,0,0
2018-09-22 10:00:00,558.67868852459,427.508196721311,25.15,71.98,1.77795687377049,0,0
2018-09-22 11:00:00,526.686885245902,427.509836065574,26.02,68.03,0.939457429672131,0,0
2018-09-22 12:00:00,594.226229508197,441.862295081967,28,68.68,1.22205540786885,0,0
2018-09-22 13:00:00,468.360655737705,451.503278688525,27.52,66.3,2.02134142459016,0,0
2018-09-22 14:00:00,122.251639344262,468.811475409836,27.16,70.58,0.932527677704918,0.048768,0
2018-09-22 15:00:00,91.2804918032787,459.190163934426,23.98,91.3,1.7394216295082,0.103632,0
2018-09-22 16:00:00,7.92519672131148,446.295081967213,23.41,96.5,1.9186600647541,0.469392,0
2018-09-22 17:00:00,5.21670491803279,440.752459016393,22.68,95.1,1.20524442455738,0.347472,0
2018-09-22 18:00:00,0.156901639344262,438.208196721311,23.02,96.7,1.5665995147541,0.12192,0
2018-09-22 19:00:00,0,433.613114754098,22.23,95.8,2.35791071803279,0.012192,0
2018-09-22 20:00:00,0,427.977049180328,21.81,94.5,2.3653354,0.024384,0
2018-09-22 21:00:00,0,424.555737704918,22.66,96.9,2.39791251803279,0.073152,0
2018-09-22 22:00:00,0,421.227868852459,20.27,98.8,2.73499520983607,0.042672,0
2018-09-22 23:00:00,0,415.919672131148,21.4,100,1.47015139737705,0.280416,0
2018-09-23 00:00:00,0,412.277049180328,18.95,99.6,1.36968842737705,0.27432,0
2018-09-23 01:00:00,0,412.944262295082,18.9,100,0.755580776213115,0.12192,0
2018-09-23 02:00:00,0,412.991803278689,18.33,100,0.821046727868852,0.054864,0
2018-09-23 03:00:00,0,412.25737704918,17.8,100,0.769183671442623,0.06096,0
2018-09-23 04:00:00,0,411.968852459016,17.59,100,0.262780423278689,0.03048,0
2018-09-23 05:00:00,0,411.888524590164,17.7,100,1.05379820590164,0.006096,0
2018-09-23 06:00:00,2.83001639344262,412.227868852459,17.1,100,0.834961243606557,0,0
2018-09-23 07:00:00,31.8982786885246,412.485245901639,16.92,100,0.582208798688525,0,0
2018-09-23 08:00:00,64.6709836065574,414.008196721311,17.03,100,0.869628278032787,0.006096,0
2018-09-23 09:00:00,109.935245901639,416.014754098361,17.03,100,1.35575556885246,0,0
2018-09-23 10:00:00,114.542786885246,416.895081967213,17.22,99.9,1.71547913114754,0.006096,0
2018-09-23 11:00:00,167.94262295082,417.380327868852,17.2,99.9,1.80712416721311,0,0
2018-09-23 12:00:00,202.826229508197,421.003278688525,17.42,99.8,1.12214239836066,0,0
2018-09-23 13:00:00,151.490163934426,425.444262295082,17.98,94.7,1.16881735163934,0,0
2018-09-23 14:00:00,111.961147540984,425.939344262295,17.87,96.3,0.797819252295082,0,0
2018-09-23 15:00:00,113.432950819672,426.131147540984,17.82,96,0.970476325081967,0,0
2018-09-23 16:00:00,30.6150819672131,423.508196721311,17.7,97.3,0.943655621147541,0,0
2018-09-23 17:00:00,9.36755737704918,420.488524590164,17.63,97.6,1.12166580231148,0,0
2018-09-23 18:00:00,0.046,417.632786885246,17.66,97.1,1.52065787672131,0,0
2018-09-23 19:00:00,0,415.203278688525,17.43,97.8,1.91682680704918,0,0
2018-09-23 20:00:00,0,412.686885245902,17,99.7,1.74184153442623,0,0
2018-09-23 21:00:00,0,411.785245901639,16.84,99.8,1.28607317262295,0,0
2018-09-23 22:00:00,0,411.498360655738,17.05,96.7,1.15979770868852,0,0
2018-09-23 23:00:00,0,410.388524590164,16.43,99.9,1.55699319508197,0,0
2018-09-24 00:00:00,0,408.32131147541,16.35,99.8,1.77280536721311,0,0
2018-09-24 01:00:00,0,406.859016393443,16.4,99.8,1.45165370983607,0,0
2018-09-24 02:00:00,0,406.811475409836,16.42,99.4,0.862496899180328,0,0
2018-09-24 03:00:00,0,406.37868852459,16.71,97.8,0.651157911967213,0,0
2018-09-24 04:00:00,0,405.909836065574,16.38,98.7,1.96177855901639,0,0
2018-09-24 05:00:00,0,405.249180327869,16.3,97.5,1.53330741885246,0,0
2018-09-24 06:00:00,5.67985245901639,405.218032786885,16.26,99,1.42006656983607,0,0
2018-09-24 07:00:00,27.3144262295082,406.004918032787,16.13,99.7,1.39311751147541,0,0
2018-09-24 08:00:00,84.9354098360656,405.619672131148,16.14,99.8,1.91569014098361,0,0
2018-09-24 09:00:00,151.357627118644,406.457627118644,16.41,98.3,1.68202580338983,0,0
2018-09-24 10:00:00,105.166557377049,407.704918032787,16.73,96.7,1.5660312295082,0,0
2018-09-24 11:00:00,125.988032786885,410.6,16.89,97.7,1.77227369672131,0,0
2018-09-24 12:00:00,118.031967213115,412.827868852459,17.3,96.9,2.27979520327869,0,0
2018-09-24 13:00:00,92.7460655737705,414.609836065574,17.35,97.3,1.52846761639344,0,0
2018-09-24 14:00:00,55.3086885245902,416.665573770492,17.39,99.7,0.999423543114754,0,0
2018-09-24 15:00:00,44.1159016393443,417.016393442623,17.43,99.8,1.43214782034426,0,0
2018-09-24 16:00:00,36.5059016393443,416.088524590164,17.57,99.8,1.68748514590164,0,0
2018-09-24 17:00:00,5.75926229508197,415.749180327869,17.65,99.8,1.6578961647541,0,0
2018-09-24 18:00:00,0.0631639344262295,415.416393442623,17.59,99.8,1.51823798852459,0,0
2018-09-24 19:00:00,0,415.454098360656,17.76,99.9,1.55996312622951,0,0
2018-09-24 20:00:00,0,415.914754098361,17.86,99.9,1.57571093721311,0.006096,0
2018-09-24 21:00:00,0,416.545901639344,18.06,99.9,0.914671608196721,0.006096,0
2018-09-24 22:00:00,0,417.622950819672,17.97,99.8,0.761538904311475,0.006096,0
2018-09-24 23:00:00,0,418.495081967213,18,99.8,0.818975140491803,0,0
2018-09-25 00:00:00,0,419.701639344262,18.18,99.8,0.948293752131148,0,0
2018-09-25 01:00:00,0,420.386885245902,18.26,99.9,0.90425869852459,0,0
2018-09-25 02:00:00,0,420.926229508197,18.41,99.9,0.897713950491803,0,0
2018-09-25 03:00:00,0,420.473770491803,18.39,99.9,0.633815258934426,0.018288,0
2018-09-25 04:00:00,0,419.77868852459,18.25,99.9,0.271286775737705,0.006096,0
2018-09-25 05:00:00,0,419.980327868852,18.4,99.9,0.815638624590164,0.006096,0
2018-09-25 06:00:00,12.4739180327869,420.909836065574,18.34,99.9,0.436225766770492,0,0
2018-09-25 07:00:00,38.6724590163934,422.993442622951,18.41,99.9,0.694533000655738,0,0
2018-09-25 08:00:00,64.92,425.322950819672,18.74,100,0.896210667868853,0,0
2018-09-25 09:00:00,119.414754098361,429.35737704918,19.35,100,1.33566298163934,0,0
2018-09-25 10:00:00,143.083606557377,432.204918032787,20.22,100,1.30710067868852,0,0
2018-09-25 11:00:00,196.813114754098,435.690163934426,20.75,100,1.61184462459016,0,0
2018-09-25 12:00:00,195.822950819672,440.15737704918,20.87,100,1.67996877704918,0,0
2018-09-25 13:00:00,327.447540983607,431.777049180328,21.26,100,1.63987523770492,0,0
2018-09-25 14:00:00,533.767213114754,393.890163934426,25.75,91.7,1.56056813442623,0,0
2018-09-25 15:00:00,194.162295081967,425.098360655738,24.56,86,1.242881348,0,0
2018-09-25 16:00:00,142.088196721311,417.124590163934,23.31,93.1,1.06919759983607,0,0
2018-09-25 17:00:00,40.3844262295082,434.995081967213,23.34,91.2,0.43710572152459,0,0
2018-09-25 18:00:00,1.84622950819672,411.309836065574,23.24,96.5,0.423447902426229,0,0
2018-09-25 19:00:00,0,393.627868852459,22.79,100,0.503433326885246,0,0
2018-09-25 20:00:00,0,384.791803278689,21.69,100,0.494211975737705,0,0
2018-09-25 21:00:00,0,378.345901639344,22.24,100,0.870599936557377,0,0
2018-09-25 22:00:00,0,372.844262295082,20.67,100,0.81186206852459,0,0
2018-09-25 23:00:00,0,369.845901639344,19.42,100,1.14212508131148,0,0
2018-09-26 00:00:00,0,369.518032786885,18.97,100,0.876723008196721,0,0
2018-09-26 01:00:00,0,374.224590163934,18.85,100,0.96187823442623,0,0
2018-09-26 02:00:00,0,374.563934426229,18.73,100,1.10056494098361,0,0
2018-09-26 03:00:00,0,370.206557377049,18.59,100,1.16368429836066,0,0
2018-09-26 04:00:00,0,367.393442622951,18.53,100,1.25573261409836,0,0
2018-09-26 05:00:00,0,367.460655737705,18.28,99.9,1.51743133278689,0,0
2018-09-26 06:00:00,11.0442786885246,368.193442622951,18.1,100,1.61648270491803,0,0
2018-09-26 07:00:00,40.3755737704918,370.895081967213,18.25,100,1.12393901803279,0,0
2018-09-26 08:00:00,149.164426229508,384.490163934426,19.72,99.9,0.968661375409836,0,0
2018-09-26 09:00:00,549.573770491803,399.870491803279,24.06,88.3,1.07319423508197,0,0
2018-09-26 10:00:00,736.4,408.23606557377,24.41,74.04,1.52236283078689,0,0
2018-09-26 11:00:00,721.232786885246,409.755737704918,27.1,68.55,1.51389312786885,0,0
2018-09-26 12:00:00,615.155737704918,435.780327868852,28.43,70.22,2.06299310983607,0,0
2018-09-26 13:00:00,226.911475409836,459.211475409836,28.74,71.89,1.05693316688525,0.006096,0
2018-09-26 14:00:00,191.924590163934,461.695081967213,25.85,94.5,0.956855124754098,0,0
2018-09-26 15:00:00,111.702131147541,451.547540983607,25.74,84.8,1.75324444262295,0,0
2018-09-26 16:00:00,124.130491803279,429.545901639344,24.24,80.8,1.53176750163934,0,0
2018-09-26 17:00:00,33.2874098360656,411.116393442623,23.38,87.4,1.78002849016393,0,0
2018-09-26 18:00:00,0.242459016393443,415.752459016393,23.27,85.9,1.5251310704918,0,0
2018-09-26 19:00:00,0,406.136065573771,22.91,91.1,1.66772257213115,0,0
2018-09-26 20:00:00,0.0420491803278689,412.708196721311,22.17,89,1.34972416721311,0,0
2018-09-26 21:00:00,0.0175737704918033,413.559016393443,21.43,96,1.70464454754098,0,0
2018-09-26 22:00:00,0,417.596721311475,21.77,94.6,0.82896645557377,0,0
2018-09-26 23:00:00,0,414.091803278689,21.36,96.6,1.36352866885246,0,0
2018-09-27 00:00:00,0,413.116393442623,21.24,98.9,1.96152186885246,0,0
2018-09-27 01:00:00,0,412.72131147541,21.43,100,2.62705259016393,0,0
2018-09-27 02:00:00,0,411.7,21.19,99.7,2.64151701639344,0,0
2018-09-27 03:00:00,0,414.477049180328,20.96,98.3,2.4849011147541,0,0
2018-09-27 04:00:00,0,414.491803278689,20.92,96.7,1.85444071803279,0,0
2018-09-27 05:00:00,0.0514262295081967,424.888524590164,20.78,98.3,0.714185627262295,0,0
2018-09-27 06:00:00,0.352131147540984,428.859016393443,21.19,95.6,1.38343791639344,0.048768,0
2018-09-27 07:00:00,16.1213770491803,425.818032786885,20.82,99.4,1.93904600327869,0.048768,0
2018-09-27 08:00:00,37.7745901639344,422.052459016393,19.63,98,1.60573979016393,0.085344,0
2018-09-27 09:00:00,118.295409836066,417.311475409836,18.79,99.6,2.42764820491803,0.054864,0
2018-09-27 10:00:00,169.854098360656,406.055737704918,16.31,94.9,2.94976245901639,0.073152,0
2018-09-27 11:00:00,182.610983606557,403.965573770492,16.34,94.2,3.2479065852459,0.006096,0
2018-09-27 12:00:00,96.4631147540984,405.322950819672,16.15,96.4,1.9862892442623,0.024384,0
2018-09-27 13:00:00,127.559016393443,404.859016393443,16.93,98.9,1.53217084918033,0.006096,0
2018-09-27 14:00:00,95.1290163934426,406.659016393443,16.22,98.2,1.41388845934426,0,0
2018-09-27 15:00:00,74.9949180327869,408.018032786885,16.24,98.1,1.42518136983607,0,0
2018-09-27 16:00:00,28.957868852459,406.254098360656,16.12,100,1.17105394754098,0,0
2018-09-27 17:00:00,7.16704918032787,404.339344262295,15.85,100,1.27626519016393,0,0
2018-09-27 18:00:00,0.00519672131147541,402.740983606557,15.61,100,1.63261544918033,0,0
2018-09-27 19:00:00,0,401.572131147541,15.4,100,1.40004728032787,0.018288,0
2018-09-27 20:00:00,0,400.744262295082,15.01,100,1.0603429842623,0.036576,0
2018-09-27 21:00:00,0,400.403278688525,14.92,100,0.999331899016393,0.012192,0
2018-09-27 22:00:00,0.00134426229508197,401.1,15.02,100,1.86008717737705,0.054864,0
2018-09-27 23:00:00,0,403.340983606557,15.7,100,0.276126593901639,0.036576,0
2018-09-28 00:00:00,0.00227868852459016,404.801639344262,16.19,100,0.915936601311475,0.03048,0
2018-09-28 01:00:00,0,404.250819672131,16.05,100,1.27516516721311,0.006096,0
2018-09-28 02:00:00,0,404.227868852459,15.9,100,1.1956013952459,0,0
2018-09-28 03:00:00,0,405.816393442623,16,100,1.33267472295082,0,0
2018-09-28 04:00:00,0.0510819672131148,408.067213114754,17.8,100,1.95649867459016,0,0
2018-09-28 05:00:00,0,407.501639344262,17.49,100,2.5667197704918,0,0
2018-09-28 06:00:00,15.9795737704918,401.719672131148,17.69,99.7,3.51160368852459,0,0
2018-09-28 07:00:00,89.3419672131148,388.167213114754,17.6,95.3,3.86894390163934,0,0
2018-09-28 08:00:00,285.090163934426,356.173770491803,18.01,87.2,4.97917021311475,0,0
2018-09-28 09:00:00,544.968852459016,351.063934426229,19.02,81.9,6.52516380327869,0,0
2018-09-28 10:00:00,651.793442622951,357.313114754098,20.85,77.71,5.89105529508197,0,0
2018-09-28 11:00:00,572.983606557377,363.214754098361,20.28,71.37,5.20528526229508,0,0
2018-09-28 12:00:00,767.049180327869,357.685245901639,21.5,70.37,2.45457890819672,0,0
2018-09-28 13:00:00,766.87868852459,358.396721311475,23.91,68.5,1.87024348360656,0,0
2018-09-28 14:00:00,647.290163934426,361.744262295082,23.79,61.88,1.68827344098361,0,0
2018-09-28 15:00:00,489.64262295082,357.111475409836,22.64,62.91,1.11438769278689,0,0
2018-09-28 16:00:00,90.4398360655738,372.065573770492,21.64,77.15,1.30944726721311,0,0
2018-09-28 17:00:00,32.6389016393443,364.962295081967,23.2,89.9,1.57792916229508,0,0
2018-09-28 18:00:00,0.776393442622951,352.650819672131,21.14,97.9,2.05043526229508,0,0
2018-09-28 19:00:00,0,344.12131147541,18.25,99.1,2.03105759016393,0,0
2018-09-28 20:00:00,0,340.085245901639,17.43,100,2.22545726229508,0,0
2018-09-28 21:00:00,0,339.116393442623,17.49,100,2.01978303278689,0,0
2018-09-28 22:00:00,0,340.326229508197,16.4,100,2.27711868852459,0,0
2018-09-28 23:00:00,0,340.444262295082,16.17,100,2.14499519672131,0,0
2018-09-29 00:00:00,0,342.909836065574,16.28,99.9,2.46438683606557,0,0
2018-09-29 01:00:00,0,340.267213114754,16.35,100,2.38993780327869,0,0
2018-09-29 02:00:00,0,340.611475409836,16.14,100,1.87851155737705,0,0
2018-09-29 03:00:00,0,346.216393442623,17.34,100,3.31054924590164,0,0
2018-09-29 04:00:00,0,337.691803278688,16.36,99.8,3.30629613114754,0,0
2018-09-29 05:00:00,0,336.532786885246,16.11,100,3.59441226229508,0,0
2018-09-29 06:00:00,5.21113114754098,334.162295081967,16.11,98.1,1.71294918163934,0,0
2018-09-29 07:00:00,29.4613114754098,334.52131147541,15.87,99.9,1.02655589967213,0,0
2018-09-29 08:00:00,214.263770491803,339.362295081967,16.5,98,2.26586239344262,0,0
2018-09-29 09:00:00,569.980327868852,356.383606557377,19.86,78.69,3.02250652459016,0,0
2018-09-29 10:00:00,520.14262295082,395.291803278689,21.95,75.62,3.55996521311475,0,0
2018-09-29 11:00:00,703.531147540984,378.990163934426,22.71,73.23,4.15999340983607,0,0
2018-09-29 12:00:00,690.534426229508,399.22131147541,22.49,70.8,3.81286431147541,0,0
2018-09-29 13:00:00,713.883606557377,398.714754098361,22.64,66.08,3.70756147540984,0,0
2018-09-29 14:00:00,467.813114754098,410.106557377049,23.19,62.76,2.38592301311475,0,0
2018-09-29 15:00:00,342.496393442623,370.490163934426,22.68,68.19,2.45881368852459,0,0
2018-09-29 16:00:00,94.007868852459,363.434426229508,22.67,62.16,2.87896178688525,0,0
2018-09-29 17:00:00,32.2827868852459,357.701639344262,20.72,81.6,2.26672403278689,0,0
2018-09-29 18:00:00,0.0533114754098361,348.577049180328,18.74,91.5,1.92285819836066,0,0
2018-09-29 19:00:00,0,339.17868852459,17.34,98.7,2.82093885245902,0,0
