datetime,site_id,variable,observation
2022-09-26,fcre,OGM_don,2.1474
2022-09-26,fcre,OGM_donr,19.3264
2022-09-26,fcre,OGM_pon,4.2948
2022-09-26,fcre,OGM_dop,0.0605
2022-09-26,fcre,OGM_dopr,0.5443
2022-09-26,fcre,OGM_pop,1.4111
2022-09-26,fcre,PHY_cyano,0
2022-09-26,fcre,PHY_green,0
2022-09-26,fcre,PHY_diatom,0
2022-09-27,fcre,FLOW,0.0029
2022-09-27,fcre,TEMP,13.1493
2022-09-27,fcre,SALT,0
2022-09-27,fcre,OXY_oxy,308.7922
2022-09-27,fcre,CAR_dic,90.0423
2022-09-27,fcre,CAR_ch4,NA
2022-09-27,fcre,SIL_rsi,120.9013
2022-09-27,fcre,NIT_amm,0.4593
2022-09-27,fcre,NIT_nit,0.5945
2022-09-27,fcre,PHS_frp,0.185
2022-09-27,fcre,OGM_doc,13.0843
2022-09-27,fcre,OGM_docr,176.6385
2022-09-27,fcre,OGM_poc,18.9723
2022-09-27,fcre,OGM_don,2.0287
2022-09-27,fcre,OGM_donr,18.2581
2022-09-27,fcre,OGM_pon,4.0574
2022-09-27,fcre,OGM_dop,0.0571
2022-09-27,fcre,OGM_dopr,0.5141
2022-09-27,fcre,OGM_pop,1.3329
2022-09-27,fcre,PHY_cyano,0
2022-09-27,fcre,PHY_green,0
2022-09-27,fcre,PHY_diatom,0
2022-09-28,fcre,FLOW,0.0028
2022-09-28,fcre,TEMP,11.8679
2022-09-28,fcre,SALT,0
2022-09-28,fcre,OXY_oxy,317.8678
2022-09-28,fcre,CAR_dic,86.7779
2022-09-28,fcre,CAR_ch4,NA
2022-09-28,fcre,SIL_rsi,120.9013
2022-09-28,fcre,NIT_amm,0.4751
2022-09-28,fcre,NIT_nit,0.5438
2022-09-28,fcre,PHS_frp,0.1805
2022-09-28,fcre,OGM_doc,13.6791
2022-09-28,fcre,OGM_docr,184.6675
2022-09-28,fcre,OGM_poc,19.8347
2022-09-28,fcre,OGM_don,1.91
2022-09-28,fcre,OGM_donr,17.1899
2022-09-28,fcre,OGM_pon,3.82
2022-09-28,fcre,OGM_dop,0.0538
2022-09-28,fcre,OGM_dopr,0.4839
2022-09-28,fcre,OGM_pop,1.2547
2022-09-28,fcre,PHY_cyano,0
2022-09-28,fcre,PHY_green,0
2022-09-28,fcre,PHY_diatom,0
2022-09-29,fcre,FLOW,0.0028
2022-09-29,fcre,TEMP,11.9943
2022-09-29,fcre,SALT,0
2022-09-29,fcre,OXY_oxy,316.9519
2022-09-29,fcre,CAR_dic,83.5136
2022-09-29,fcre,CAR_ch4,NA
2022-09-29,fcre,SIL_rsi,120.9013
2022-09-29,fcre,NIT_amm,0.491
2022-09-29,fcre,NIT_nit,0.4931
2022-09-29,fcre,PHS_frp,0.176
2022-09-29,fcre,OGM_doc,14.2738
2022-09-29,fcre,OGM_docr,192.6966
2022-09-29,fcre,OGM_poc,20.697
2022-09-29,fcre,OGM_don,1.7913
2022-09-29,fcre,OGM_donr,16.1216
2022-09-29,fcre,OGM_pon,3.5826
2022-09-29,fcre,OGM_dop,0.0504
2022-09-29,fcre,OGM_dopr,0.4538
2022-09-29,fcre,OGM_pop,1.1764
2022-09-29,fcre,PHY_cyano,0
2022-09-29,fcre,PHY_green,0
2022-09-29,fcre,PHY_diatom,0
2022-09-30,fcre,FLOW,0.0051
2022-09-30,fcre,TEMP,11.2686
2022-09-30,fcre,SALT,0
2022-09-30,fcre,OXY_oxy,322.2762
2022-09-30,fcre,CAR_dic,80.2492
2022-09-30,fcre,CAR_ch4,NA
2022-09-30,fcre,SIL_rsi,120.9013
2022-09-30,fcre,NIT_amm,0.5068
2022-09-30,fcre,NIT_nit,0.4424
2022-09-30,fcre,PHS_frp,0.1715
2022-09-30,fcre,OGM_doc,14.8686
2022-09-30,fcre,OGM_docr,200.7256
2022-09-30,fcre,OGM_poc,21.5594
2022-09-30,fcre,OGM_don,1.6726
2022-09-30,fcre,OGM_donr,15.0534
2022-09-30,fcre,OGM_pon,3.3452
2022-09-30,fcre,OGM_dop,0.0471
2022-09-30,fcre,OGM_dopr,0.4236
2022-09-30,fcre,OGM_pop,1.0982
2022-09-30,fcre,PHY_cyano,0
2022-09-30,fcre,PHY_green,0
2022-09-30,fcre,PHY_diatom,0
2022-10-01,fcre,FLOW,0.0286
2022-10-01,fcre,TEMP,12.2047
2022-10-01,fcre,SALT,0
2022-10-01,fcre,OXY_oxy,315.437
2022-10-01,fcre,CAR_dic,76.9848
2022-10-01,fcre,CAR_ch4,NA
2022-10-01,fcre,SIL_rsi,120.9013
2022-10-01,fcre,NIT_amm,0.5226
2022-10-01,fcre,NIT_nit,0.3917
2022-10-01,fcre,PHS_frp,0.167
2022-10-01,fcre,OGM_doc,15.4633
2022-10-01,fcre,OGM_docr,208.7546
2022-10-01,fcre,OGM_poc,22.4218
2022-10-01,fcre,OGM_don,1.5539
2022-10-01,fcre,OGM_donr,13.9852
2022-10-01,fcre,OGM_pon,3.1078
2022-10-01,fcre,OGM_dop,0.0437
2022-10-01,fcre,OGM_dopr,0.3934
2022-10-01,fcre,OGM_pop,1.02
2022-10-01,fcre,PHY_cyano,0
2022-10-01,fcre,PHY_green,0
2022-10-01,fcre,PHY_diatom,0
2022-10-02,fcre,FLOW,0.0087
2022-10-02,fcre,TEMP,12.1992
2022-10-02,fcre,SALT,0
2022-10-02,fcre,OXY_oxy,315.4766
2022-10-02,fcre,CAR_dic,73.7204
2022-10-02,fcre,CAR_ch4,NA
2022-10-02,fcre,SIL_rsi,120.9013
2022-10-02,fcre,NIT_amm,0.5385
2022-10-02,fcre,NIT_nit,0.341
2022-10-02,fcre,PHS_frp,0.1625
2022-10-02,fcre,OGM_doc,16.058
2022-10-02,fcre,OGM_docr,216.7836
2022-10-02,fcre,OGM_poc,23.2842
2022-10-02,fcre,OGM_don,1.4352
2022-10-02,fcre,OGM_donr,12.9169
2022-10-02,fcre,OGM_pon,2.8704
2022-10-02,fcre,OGM_dop,0.0404
2022-10-02,fcre,OGM_dopr,0.3633
2022-10-02,fcre,OGM_pop,0.9418
2022-10-02,fcre,PHY_cyano,0
2022-10-02,fcre,PHY_green,0
2022-10-02,fcre,PHY_diatom,0
2022-10-03,fcre,FLOW,0.0061
2022-10-03,fcre,TEMP,11.8819
2022-10-03,fcre,SALT,0
2022-10-03,fcre,OXY_oxy,317.7664
2022-10-03,fcre,CAR_dic,70.4561
2022-10-03,fcre,CAR_ch4,NA
2022-10-03,fcre,SIL_rsi,120.9013
2022-10-03,fcre,NIT_amm,0.5543
2022-10-03,fcre,NIT_nit,0.2903
2022-10-03,fcre,PHS_frp,0.1579
2022-10-03,fcre,OGM_doc,16.6528
2022-10-03,fcre,OGM_docr,224.8127
2022-10-03,fcre,OGM_poc,24.1465
2022-10-03,fcre,OGM_don,1.3165
2022-10-03,fcre,OGM_donr,11.8487
2022-10-03,fcre,OGM_pon,2.633
2022-10-03,fcre,OGM_dop,0.037
2022-10-03,fcre,OGM_dopr,0.3331
2022-10-03,fcre,OGM_pop,0.8636
2022-10-03,fcre,PHY_cyano,0
2022-10-03,fcre,PHY_green,0
2022-10-03,fcre,PHY_diatom,0
2022-10-04,fcre,FLOW,0.0046
2022-10-04,fcre,TEMP,10.9768
2022-10-04,fcre,SALT,0
2022-10-04,fcre,OXY_oxy,324.4626
2022-10-04,fcre,CAR_dic,73.0404
2022-10-04,fcre,CAR_ch4,NA
2022-10-04,fcre,SIL_rsi,120.9013
2022-10-04,fcre,NIT_amm,0.5385
2022-10-04,fcre,NIT_nit,0.2719
2022-10-04,fcre,PHS_frp,0.1685
2022-10-04,fcre,OGM_doc,17.307
2022-10-04,fcre,OGM_docr,233.6446
2022-10-04,fcre,OGM_poc,25.0952
2022-10-04,fcre,OGM_don,1.2645
2022-10-04,fcre,OGM_donr,11.3807
2022-10-04,fcre,OGM_pon,2.5291
2022-10-04,fcre,OGM_dop,0.0363
2022-10-04,fcre,OGM_dopr,0.3271
2022-10-04,fcre,OGM_pop,0.8482
2022-10-04,fcre,PHY_cyano,0
2022-10-04,fcre,PHY_green,0
2022-10-04,fcre,PHY_diatom,0
2022-10-05,fcre,FLOW,0.004
2022-10-05,fcre,TEMP,11.7706
2022-10-05,fcre,SALT,0
2022-10-05,fcre,OXY_oxy,318.5762
2022-10-05,fcre,CAR_dic,75.6247
2022-10-05,fcre,CAR_ch4,NA
2022-10-05,fcre,SIL_rsi,120.9013
2022-10-05,fcre,NIT_amm,0.5226
2022-10-05,fcre,NIT_nit,0.2535
2022-10-05,fcre,PHS_frp,0.179
2022-10-05,fcre,OGM_doc,17.9612
2022-10-05,fcre,OGM_docr,242.4765
2022-10-05,fcre,OGM_poc,26.0438
2022-10-05,fcre,OGM_don,1.2125
2022-10-05,fcre,OGM_donr,10.9128
2022-10-05,fcre,OGM_pon,2.4251
2022-10-05,fcre,OGM_dop,0.0357
2022-10-05,fcre,OGM_dopr,0.3212
2022-10-05,fcre,OGM_pop,0.8327
2022-10-05,fcre,PHY_cyano,0
2022-10-05,fcre,PHY_green,0
2022-10-05,fcre,PHY_diatom,0
2022-10-06,fcre,FLOW,0.0038
2022-10-06,fcre,TEMP,12.2245
2022-10-06,fcre,SALT,0
2022-10-06,fcre,OXY_oxy,315.2952
2022-10-06,fcre,CAR_dic,78.2089
2022-10-06,fcre,CAR_ch4,NA
2022-10-06,fcre,SIL_rsi,120.9013
2022-10-06,fcre,NIT_amm,0.5068
2022-10-06,fcre,NIT_nit,0.235
2022-10-06,fcre,PHS_frp,0.1895
2022-10-06,fcre,OGM_doc,18.6154
2022-10-06,fcre,OGM_docr,251.3084
2022-10-06,fcre,OGM_poc,26.9924
2022-10-06,fcre,OGM_don,1.1605
2022-10-06,fcre,OGM_donr,10.4449
2022-10-06,fcre,OGM_pon,2.3211
2022-10-06,fcre,OGM_dop,0.035
2022-10-06,fcre,OGM_dopr,0.3152
2022-10-06,fcre,OGM_pop,0.8173
2022-10-06,fcre,PHY_cyano,0
2022-10-06,fcre,PHY_green,0
2022-10-06,fcre,PHY_diatom,0
2022-10-07,fcre,FLOW,0.0036
2022-10-07,fcre,TEMP,12.9595
2022-10-07,fcre,SALT,0
2022-10-07,fcre,OXY_oxy,310.1072
2022-10-07,fcre,CAR_dic,80.7932
2022-10-07,fcre,CAR_ch4,NA
2022-10-07,fcre,SIL_rsi,120.9013
2022-10-07,fcre,NIT_amm,0.491
2022-10-07,fcre,NIT_nit,0.2166
2022-10-07,fcre,PHS_frp,0.2001
2022-10-07,fcre,OGM_doc,19.2697
2022-10-07,fcre,OGM_docr,260.1404
2022-10-07,fcre,OGM_poc,27.941
2022-10-07,fcre,OGM_don,1.1086
2022-10-07,fcre,OGM_donr,9.977
2022-10-07,fcre,OGM_pon,2.2171
2022-10-07,fcre,OGM_dop,0.0344
2022-10-07,fcre,OGM_dopr,0.3093
2022-10-07,fcre,OGM_pop,0.8018
2022-10-07,fcre,PHY_cyano,0
2022-10-07,fcre,PHY_green,0
2022-10-07,fcre,PHY_diatom,0
2022-10-08,fcre,FLOW,0.0035
2022-10-08,fcre,TEMP,11.4973
2022-10-08,fcre,SALT,0
2022-10-08,fcre,OXY_oxy,320.5815
2022-10-08,fcre,CAR_dic,83.3775
2022-10-08,fcre,CAR_ch4,NA
2022-10-08,fcre,SIL_rsi,120.9013
2022-10-08,fcre,NIT_amm,0.4751
2022-10-08,fcre,NIT_nit,0.1982
2022-10-08,fcre,PHS_frp,0.2106
2022-10-08,fcre,OGM_doc,19.9239
2022-10-08,fcre,OGM_docr,268.9723
2022-10-08,fcre,OGM_poc,28.8896
2022-10-08,fcre,OGM_don,1.0566
2022-10-08,fcre,OGM_donr,9.5091
2022-10-08,fcre,OGM_pon,2.1131
2022-10-08,fcre,OGM_dop,0.0337
2022-10-08,fcre,OGM_dopr,0.3033
2022-10-08,fcre,OGM_pop,0.7864
2022-10-08,fcre,PHY_cyano,0
2022-10-08,fcre,PHY_green,0
2022-10-08,fcre,PHY_diatom,0
2022-10-09,fcre,FLOW,0.0034
2022-10-09,fcre,TEMP,9.4529
2022-10-09,fcre,SALT,0
2022-10-09,fcre,OXY_oxy,336.3152
2022-10-09,fcre,CAR_dic,85.9618
2022-10-09,fcre,CAR_ch4,NA
2022-10-09,fcre,SIL_rsi,120.9013
2022-10-09,fcre,NIT_amm,0.4593
2022-10-09,fcre,NIT_nit,0.1797
2022-10-09,fcre,PHS_frp,0.2211
2022-10-09,fcre,OGM_doc,20.5781
2022-10-09,fcre,OGM_docr,277.8042
2022-10-09,fcre,OGM_poc,29.8382
2022-10-09,fcre,OGM_don,1.0046
2022-10-09,fcre,OGM_donr,9.0411
2022-10-09,fcre,OGM_pon,2.0091
2022-10-09,fcre,OGM_dop,0.033
2022-10-09,fcre,OGM_dopr,0.2974
2022-10-09,fcre,OGM_pop,0.771
2022-10-09,fcre,PHY_cyano,0
2022-10-09,fcre,PHY_green,0
2022-10-09,fcre,PHY_diatom,0
2022-10-10,fcre,FLOW,0.0034
2022-10-10,fcre,TEMP,9.8429
2022-10-10,fcre,SALT,0
2022-10-10,fcre,OXY_oxy,333.2098
2022-10-10,fcre,CAR_dic,88.5461
2022-10-10,fcre,CAR_ch4,NA
2022-10-10,fcre,SIL_rsi,120.9013
2022-10-10,fcre,NIT_amm,0.4435
2022-10-10,fcre,NIT_nit,0.1613
2022-10-10,fcre,PHS_frp,0.2316
2022-10-10,fcre,OGM_doc,21.2323
2022-10-10,fcre,OGM_docr,286.6361
2022-10-10,fcre,OGM_poc,30.7868
2022-10-10,fcre,OGM_don,0.9526
2022-10-10,fcre,OGM_donr,8.5732
2022-10-10,fcre,OGM_pon,1.9052
2022-10-10,fcre,OGM_dop,0.0324
2022-10-10,fcre,OGM_dopr,0.2914
2022-10-10,fcre,OGM_pop,0.7555
2022-10-10,fcre,PHY_cyano,0
2022-10-10,fcre,PHY_green,0
2022-10-10,fcre,PHY_diatom,0
2022-10-11,fcre,FLOW,0.0034
2022-10-11,fcre,TEMP,10.1492
2022-10-11,fcre,SALT,0
2022-10-11,fcre,OXY_oxy,330.8067
2022-10-11,fcre,CAR_dic,91.1304
2022-10-11,fcre,CAR_ch4,NA
2022-10-11,fcre,SIL_rsi,120.9013
2022-10-11,fcre,NIT_amm,0.4276
2022-10-11,fcre,NIT_nit,0.1429
2022-10-11,fcre,PHS_frp,0.2422
2022-10-11,fcre,OGM_doc,21.8865
2022-10-11,fcre,OGM_docr,295.4681
2022-10-11,fcre,OGM_poc,31.7355
2022-10-11,fcre,OGM_don,0.9006
2022-10-11,fcre,OGM_donr,8.1053
2022-10-11,fcre,OGM_pon,1.8012
2022-10-11,fcre,OGM_dop,0.0317
2022-10-11,fcre,OGM_dopr,0.2855
2022-10-11,fcre,OGM_pop,0.7401
2022-10-11,fcre,PHY_cyano,0
2022-10-11,fcre,PHY_green,0
2022-10-11,fcre,PHY_diatom,0
2022-10-12,fcre,FLOW,0.0035
2022-10-12,fcre,TEMP,11.2528
2022-10-12,fcre,SALT,0
2022-10-12,fcre,OXY_oxy,322.3941
2022-10-12,fcre,CAR_dic,93.7147
2022-10-12,fcre,CAR_ch4,NA
2022-10-12,fcre,SIL_rsi,120.9013
2022-10-12,fcre,NIT_amm,0.4118
2022-10-12,fcre,NIT_nit,0.1244
2022-10-12,fcre,PHS_frp,0.2527
2022-10-12,fcre,OGM_doc,22.5407
2022-10-12,fcre,OGM_docr,304.3
2022-10-12,fcre,OGM_poc,32.6841
2022-10-12,fcre,OGM_don,0.8486
2022-10-12,fcre,OGM_donr,7.6374
2022-10-12,fcre,OGM_pon,1.6972
2022-10-12,fcre,OGM_dop,0.0311
2022-10-12,fcre,OGM_dopr,0.2795
2022-10-12,fcre,OGM_pop,0.7246
2022-10-12,fcre,PHY_cyano,0
2022-10-12,fcre,PHY_green,0
2022-10-12,fcre,PHY_diatom,0
2022-10-13,fcre,FLOW,0.0045
2022-10-13,fcre,TEMP,13.5602
2022-10-13,fcre,SALT,0
2022-10-13,fcre,OXY_oxy,305.9785
2022-10-13,fcre,CAR_dic,96.299
2022-10-13,fcre,CAR_ch4,NA
2022-10-13,fcre,SIL_rsi,120.9013
2022-10-13,fcre,NIT_amm,0.3959
2022-10-13,fcre,NIT_nit,0.106
2022-10-13,fcre,PHS_frp,0.2632
2022-10-13,fcre,OGM_doc,23.195
2022-10-13,fcre,OGM_docr,313.1319
2022-10-13,fcre,OGM_poc,33.6327
2022-10-13,fcre,OGM_don,0.7966
2022-10-13,fcre,OGM_donr,7.1695
2022-10-13,fcre,OGM_pon,1.5932
2022-10-13,fcre,OGM_dop,0.0304
2022-10-13,fcre,OGM_dopr,0.2735
2022-10-13,fcre,OGM_pop,0.7092
2022-10-13,fcre,PHY_cyano,0
2022-10-13,fcre,PHY_green,0
2022-10-13,fcre,PHY_diatom,0
2022-10-14,fcre,FLOW,0.0035
2022-10-14,fcre,TEMP,11.5205
2022-10-14,fcre,SALT,0
2022-10-14,fcre,OXY_oxy,320.4102
2022-10-14,fcre,CAR_dic,98.8833
2022-10-14,fcre,CAR_ch4,NA
2022-10-14,fcre,SIL_rsi,120.9013
2022-10-14,fcre,NIT_amm,0.3801
2022-10-14,fcre,NIT_nit,0.0876
2022-10-14,fcre,PHS_frp,0.2738
2022-10-14,fcre,OGM_doc,23.8492
2022-10-14,fcre,OGM_docr,321.9638
2022-10-14,fcre,OGM_poc,34.5813
2022-10-14,fcre,OGM_don,0.7446
2022-10-14,fcre,OGM_donr,6.7015
2022-10-14,fcre,OGM_pon,1.4892
2022-10-14,fcre,OGM_dop,0.0297
2022-10-14,fcre,OGM_dopr,0.2676
2022-10-14,fcre,OGM_pop,0.6937
2022-10-14,fcre,PHY_cyano,0
2022-10-14,fcre,PHY_green,0
2022-10-14,fcre,PHY_diatom,0
2022-10-15,fcre,FLOW,0.0035
2022-10-15,fcre,TEMP,11.6094
2022-10-15,fcre,SALT,0
2022-10-15,fcre,OXY_oxy,319.7565
2022-10-15,fcre,CAR_dic,101.4676
2022-10-15,fcre,CAR_ch4,NA
2022-10-15,fcre,SIL_rsi,120.9013
2022-10-15,fcre,NIT_amm,0.3643
2022-10-15,fcre,NIT_nit,0.0691
2022-10-15,fcre,PHS_frp,0.2843
2022-10-15,fcre,OGM_doc,24.5034
2022-10-15,fcre,OGM_docr,330.7958
2022-10-15,fcre,OGM_poc,35.5299
2022-10-15,fcre,OGM_don,0.6926
2022-10-15,fcre,OGM_donr,6.2336
2022-10-15,fcre,OGM_pon,1.3853
2022-10-15,fcre,OGM_dop,0.0291
2022-10-15,fcre,OGM_dopr,0.2616
2022-10-15,fcre,OGM_pop,0.6783
2022-10-15,fcre,PHY_cyano,0
2022-10-15,fcre,PHY_green,0
2022-10-15,fcre,PHY_diatom,0
2022-10-16,fcre,FLOW,0.0044
2022-10-16,fcre,TEMP,13.2577
2022-10-16,fcre,SALT,0
2022-10-16,fcre,OXY_oxy,308.0452
2022-10-16,fcre,CAR_dic,104.0519
2022-10-16,fcre,CAR_ch4,NA
2022-10-16,fcre,SIL_rsi,120.9013
2022-10-16,fcre,NIT_amm,0.3484
2022-10-16,fcre,NIT_nit,0.0507
2022-10-16,fcre,PHS_frp,0.2948
2022-10-16,fcre,OGM_doc,25.1576
2022-10-16,fcre,OGM_docr,339.6277
2022-10-16,fcre,OGM_poc,36.4785
2022-10-16,fcre,OGM_don,0.6406
2022-10-16,fcre,OGM_donr,5.7657
2022-10-16,fcre,OGM_pon,1.2813
2022-10-16,fcre,OGM_dop,0.0284
2022-10-16,fcre,OGM_dopr,0.2557
2022-10-16,fcre,OGM_pop,0.6629
2022-10-16,fcre,PHY_cyano,0
2022-10-16,fcre,PHY_green,0
2022-10-16,fcre,PHY_diatom,0
2022-10-17,fcre,FLOW,0.0049
2022-10-17,fcre,TEMP,12.9881
2022-10-17,fcre,SALT,0
2022-10-17,fcre,OXY_oxy,309.9081
2022-10-17,fcre,CAR_dic,106.6362
2022-10-17,fcre,CAR_ch4,NA
2022-10-17,fcre,SIL_rsi,120.9013
2022-10-17,fcre,NIT_amm,0.3326
2022-10-17,fcre,NIT_nit,0.0323
2022-10-17,fcre,PHS_frp,0.3054
2022-10-17,fcre,OGM_doc,25.8118
2022-10-17,fcre,OGM_docr,348.4596
2022-10-17,fcre,OGM_poc,37.4271
2022-10-17,fcre,OGM_don,0.5886
2022-10-17,fcre,OGM_donr,5.2978
2022-10-17,fcre,OGM_pon,1.1773
2022-10-17,fcre,OGM_dop,0.0277
2022-10-17,fcre,OGM_dopr,0.2497
2022-10-17,fcre,OGM_pop,0.6474
2022-10-17,fcre,PHY_cyano,0
2022-10-17,fcre,PHY_green,0
2022-10-17,fcre,PHY_diatom,0
2022-10-18,fcre,FLOW,0.0038
2022-10-18,fcre,TEMP,8.1624
2022-10-18,fcre,SALT,0
2022-10-18,fcre,OXY_oxy,346.9594
2022-10-18,fcre,CAR_dic,106.0303
2022-10-18,fcre,CAR_ch4,NA
2022-10-18,fcre,SIL_rsi,120.9013
2022-10-18,fcre,NIT_amm,0.3376
2022-10-18,fcre,NIT_nit,0.0308
2022-10-18,fcre,PHS_frp,0.3025
2022-10-18,fcre,OGM_doc,25.6604
2022-10-18,fcre,OGM_docr,346.4159
2022-10-18,fcre,OGM_poc,37.2076
2022-10-18,fcre,OGM_don,0.5807
2022-10-18,fcre,OGM_donr,5.226
2022-10-18,fcre,OGM_pon,1.1613
2022-10-18,fcre,OGM_dop,0.0274
2022-10-18,fcre,OGM_dopr,0.2462
2022-10-18,fcre,OGM_pop,0.6383
2022-10-18,fcre,PHY_cyano,0
2022-10-18,fcre,PHY_green,0
2022-10-18,fcre,PHY_diatom,0
2022-10-19,fcre,FLOW,0.0037
2022-10-19,fcre,TEMP,7.2174
2022-10-19,fcre,SALT,0
2022-10-19,fcre,OXY_oxy,355.133
2022-10-19,fcre,CAR_dic,105.4244
2022-10-19,fcre,CAR_ch4,NA
2022-10-19,fcre,SIL_rsi,120.9013
2022-10-19,fcre,NIT_amm,0.3427
2022-10-19,fcre,NIT_nit,0.0293
2022-10-19,fcre,PHS_frp,0.2996
2022-10-19,fcre,OGM_doc,25.509
2022-10-19,fcre,OGM_docr,344.3721
2022-10-19,fcre,OGM_poc,36.9881
2022-10-19,fcre,OGM_don,0.5727
2022-10-19,fcre,OGM_donr,5.1541
2022-10-19,fcre,OGM_pon,1.1454
2022-10-19,fcre,OGM_dop,0.027
2022-10-19,fcre,OGM_dopr,0.2427
2022-10-19,fcre,OGM_pop,0.6292
2022-10-19,fcre,PHY_cyano,0
2022-10-19,fcre,PHY_green,0
2022-10-19,fcre,PHY_diatom,0
2022-10-20,fcre,FLOW,0.0037
2022-10-20,fcre,TEMP,7.4714
2022-10-20,fcre,SALT,0
2022-10-20,fcre,OXY_oxy,352.9035
2022-10-20,fcre,CAR_dic,104.8185
2022-10-20,fcre,CAR_ch4,NA
2022-10-20,fcre,SIL_rsi,120.9013
2022-10-20,fcre,NIT_amm,0.3477
2022-10-20,fcre,NIT_nit,0.0279
2022-10-20,fcre,PHS_frp,0.2967
2022-10-20,fcre,OGM_doc,25.3577
2022-10-20,fcre,OGM_docr,342.3284
2022-10-20,fcre,OGM_poc,36.7686
2022-10-20,fcre,OGM_don,0.5647
2022-10-20,fcre,OGM_donr,5.0823
2022-10-20,fcre,OGM_pon,1.1294
2022-10-20,fcre,OGM_dop,0.0266
2022-10-20,fcre,OGM_dopr,0.2392
2022-10-20,fcre,OGM_pop,0.6202
2022-10-20,fcre,PHY_cyano,0
2022-10-20,fcre,PHY_green,0
2022-10-20,fcre,PHY_diatom,0
2022-10-21,fcre,FLOW,0.0037
2022-10-21,fcre,TEMP,8.2041
2022-10-21,fcre,SALT,0
2022-10-21,fcre,OXY_oxy,346.6071
2022-10-21,fcre,CAR_dic,104.2126
2022-10-21,fcre,CAR_ch4,NA
