datetime,site_id,variable,observation
2022-10-21,fcre,SIL_rsi,120.9013
2022-10-21,fcre,NIT_amm,0.3528
2022-10-21,fcre,NIT_nit,0.0264
2022-10-21,fcre,PHS_frp,0.2939
2022-10-21,fcre,OGM_doc,25.2063
2022-10-21,fcre,OGM_docr,340.2846
2022-10-21,fcre,OGM_poc,36.5491
2022-10-21,fcre,OGM_don,0.5567
2022-10-21,fcre,OGM_donr,5.0104
2022-10-21,fcre,OGM_pon,1.1134
2022-10-21,fcre,OGM_dop,0.0262
2022-10-21,fcre,OGM_dopr,0.2357
2022-10-21,fcre,OGM_pop,0.6111
2022-10-21,fcre,PHY_cyano,0
2022-10-21,fcre,PHY_green,0
2022-10-21,fcre,PHY_diatom,0
2022-10-22,fcre,FLOW,0.0037
2022-10-22,fcre,TEMP,9.0212
2022-10-22,fcre,SALT,0
2022-10-22,fcre,OXY_oxy,339.8118
2022-10-22,fcre,CAR_dic,103.6068
2022-10-22,fcre,CAR_ch4,NA
2022-10-22,fcre,SIL_rsi,120.9013
2022-10-22,fcre,NIT_amm,0.3578
2022-10-22,fcre,NIT_nit,0.0249
2022-10-22,fcre,PHS_frp,0.291
2022-10-22,fcre,OGM_doc,25.0549
2022-10-22,fcre,OGM_docr,338.2409
2022-10-22,fcre,OGM_poc,36.3296
2022-10-22,fcre,OGM_don,0.5487
2022-10-22,fcre,OGM_donr,4.9386
2022-10-22,fcre,OGM_pon,1.0975
2022-10-22,fcre,OGM_dop,0.0258
2022-10-22,fcre,OGM_dopr,0.2322
2022-10-22,fcre,OGM_pop,0.602
2022-10-22,fcre,PHY_cyano,0
2022-10-22,fcre,PHY_green,0
2022-10-22,fcre,PHY_diatom,0
2022-10-23,fcre,FLOW,0.0037
2022-10-23,fcre,TEMP,9.9603
2022-10-23,fcre,SALT,0
2022-10-23,fcre,OXY_oxy,332.285
2022-10-23,fcre,CAR_dic,103.0009
2022-10-23,fcre,CAR_ch4,NA
2022-10-23,fcre,SIL_rsi,120.9013
2022-10-23,fcre,NIT_amm,0.3628
2022-10-23,fcre,NIT_nit,0.0235
2022-10-23,fcre,PHS_frp,0.2881
2022-10-23,fcre,OGM_doc,24.9035
2022-10-23,fcre,OGM_docr,336.1971
2022-10-23,fcre,OGM_poc,36.1101
2022-10-23,fcre,OGM_don,0.5408
2022-10-23,fcre,OGM_donr,4.8668
2022-10-23,fcre,OGM_pon,1.0815
2022-10-23,fcre,OGM_dop,0.0254
2022-10-23,fcre,OGM_dopr,0.2287
2022-10-23,fcre,OGM_pop,0.5929
2022-10-23,fcre,PHY_cyano,0
2022-10-23,fcre,PHY_green,0
2022-10-23,fcre,PHY_diatom,0
2022-10-24,fcre,FLOW,0.0037
2022-10-24,fcre,TEMP,10.8226
2022-10-24,fcre,SALT,0
2022-10-24,fcre,OXY_oxy,325.628
2022-10-24,fcre,CAR_dic,102.395
2022-10-24,fcre,CAR_ch4,NA
2022-10-24,fcre,SIL_rsi,120.9013
2022-10-24,fcre,NIT_amm,0.3679
2022-10-24,fcre,NIT_nit,0.022
2022-10-24,fcre,PHS_frp,0.2853
2022-10-24,fcre,OGM_doc,24.7521
2022-10-24,fcre,OGM_docr,334.1534
2022-10-24,fcre,OGM_poc,35.8905
2022-10-24,fcre,OGM_don,0.5328
2022-10-24,fcre,OGM_donr,4.7949
2022-10-24,fcre,OGM_pon,1.0655
2022-10-24,fcre,OGM_dop,0.025
2022-10-24,fcre,OGM_dopr,0.2252
2022-10-24,fcre,OGM_pop,0.5838
2022-10-24,fcre,PHY_cyano,0
2022-10-24,fcre,PHY_green,0
2022-10-24,fcre,PHY_diatom,0
2022-10-25,fcre,FLOW,0.0037
2022-10-25,fcre,TEMP,11.593
2022-10-25,fcre,SALT,0
2022-10-25,fcre,OXY_oxy,319.8766
2022-10-25,fcre,CAR_dic,101.7891
2022-10-25,fcre,CAR_ch4,NA
2022-10-25,fcre,SIL_rsi,120.9013
2022-10-25,fcre,NIT_amm,0.3729
2022-10-25,fcre,NIT_nit,0.0205
2022-10-25,fcre,PHS_frp,0.2824
2022-10-25,fcre,OGM_doc,24.6007
2022-10-25,fcre,OGM_docr,332.1096
2022-10-25,fcre,OGM_poc,35.671
2022-10-25,fcre,OGM_don,0.5248
2022-10-25,fcre,OGM_donr,4.7231
2022-10-25,fcre,OGM_pon,1.0496
2022-10-25,fcre,OGM_dop,0.0246
2022-10-25,fcre,OGM_dopr,0.2217
2022-10-25,fcre,OGM_pop,0.5747
2022-10-25,fcre,PHY_cyano,0
2022-10-25,fcre,PHY_green,0
2022-10-25,fcre,PHY_diatom,0
2022-10-26,fcre,FLOW,0.004
2022-10-26,fcre,TEMP,12.6347
2022-10-26,fcre,SALT,0
2022-10-26,fcre,OXY_oxy,312.3809
2022-10-26,fcre,CAR_dic,101.1832
2022-10-26,fcre,CAR_ch4,NA
2022-10-26,fcre,SIL_rsi,120.9013
2022-10-26,fcre,NIT_amm,0.3779
2022-10-26,fcre,NIT_nit,0.0191
2022-10-26,fcre,PHS_frp,0.2795
2022-10-26,fcre,OGM_doc,24.4493
2022-10-26,fcre,OGM_docr,330.0659
2022-10-26,fcre,OGM_poc,35.4515
2022-10-26,fcre,OGM_don,0.5168
2022-10-26,fcre,OGM_donr,4.6513
2022-10-26,fcre,OGM_pon,1.0336
2022-10-26,fcre,OGM_dop,0.0242
2022-10-26,fcre,OGM_dopr,0.2182
2022-10-26,fcre,OGM_pop,0.5656
2022-10-26,fcre,PHY_cyano,0
2022-10-26,fcre,PHY_green,0
2022-10-26,fcre,PHY_diatom,0
2022-10-27,fcre,FLOW,0.0038
2022-10-27,fcre,TEMP,11.2423
2022-10-27,fcre,SALT,0
2022-10-27,fcre,OXY_oxy,322.4725
2022-10-27,fcre,CAR_dic,100.5773
2022-10-27,fcre,CAR_ch4,NA
2022-10-27,fcre,SIL_rsi,120.9013
2022-10-27,fcre,NIT_amm,0.383
2022-10-27,fcre,NIT_nit,0.0176
2022-10-27,fcre,PHS_frp,0.2766
2022-10-27,fcre,OGM_doc,24.2979
2022-10-27,fcre,OGM_docr,328.0221
2022-10-27,fcre,OGM_poc,35.232
2022-10-27,fcre,OGM_don,0.5088
2022-10-27,fcre,OGM_donr,4.5794
2022-10-27,fcre,OGM_pon,1.0177
2022-10-27,fcre,OGM_dop,0.0239
2022-10-27,fcre,OGM_dopr,0.2147
2022-10-27,fcre,OGM_pop,0.5566
2022-10-27,fcre,PHY_cyano,0
2022-10-27,fcre,PHY_green,0
2022-10-27,fcre,PHY_diatom,0
2022-10-28,fcre,FLOW,0.0037
2022-10-28,fcre,TEMP,10.2757
2022-10-28,fcre,SALT,0
2022-10-28,fcre,OXY_oxy,329.8224
2022-10-28,fcre,CAR_dic,99.9714
2022-10-28,fcre,CAR_ch4,NA
2022-10-28,fcre,SIL_rsi,120.9013
2022-10-28,fcre,NIT_amm,0.388
2022-10-28,fcre,NIT_nit,0.0161
2022-10-28,fcre,PHS_frp,0.2738
2022-10-28,fcre,OGM_doc,24.1465
2022-10-28,fcre,OGM_docr,325.9784
2022-10-28,fcre,OGM_poc,35.0125
2022-10-28,fcre,OGM_don,0.5008
2022-10-28,fcre,OGM_donr,4.5076
2022-10-28,fcre,OGM_pon,1.0017
2022-10-28,fcre,OGM_dop,0.0235
2022-10-28,fcre,OGM_dopr,0.2112
2022-10-28,fcre,OGM_pop,0.5475
2022-10-28,fcre,PHY_cyano,0
2022-10-28,fcre,PHY_green,0
2022-10-28,fcre,PHY_diatom,0
2022-10-29,fcre,FLOW,0.0038
2022-10-29,fcre,TEMP,11.0292
2022-10-29,fcre,SALT,0
2022-10-29,fcre,OXY_oxy,324.0682
2022-10-29,fcre,CAR_dic,99.3655
2022-10-29,fcre,CAR_ch4,NA
2022-10-29,fcre,SIL_rsi,120.9013
2022-10-29,fcre,NIT_amm,0.3931
2022-10-29,fcre,NIT_nit,0.0147
2022-10-29,fcre,PHS_frp,0.2709
2022-10-29,fcre,OGM_doc,23.9952
2022-10-29,fcre,OGM_docr,323.9346
2022-10-29,fcre,OGM_poc,34.793
2022-10-29,fcre,OGM_don,0.4929
2022-10-29,fcre,OGM_donr,4.4358
2022-10-29,fcre,OGM_pon,0.9857
2022-10-29,fcre,OGM_dop,0.0231
2022-10-29,fcre,OGM_dopr,0.2077
2022-10-29,fcre,OGM_pop,0.5384
2022-10-29,fcre,PHY_cyano,0
2022-10-29,fcre,PHY_green,0
2022-10-29,fcre,PHY_diatom,0
2022-10-30,fcre,FLOW,0.0038
2022-10-30,fcre,TEMP,11.0052
2022-10-30,fcre,SALT,0
2022-10-30,fcre,OXY_oxy,324.2484
2022-10-30,fcre,CAR_dic,98.7597
2022-10-30,fcre,CAR_ch4,NA
2022-10-30,fcre,SIL_rsi,120.9013
2022-10-30,fcre,NIT_amm,0.3981
2022-10-30,fcre,NIT_nit,0.0132
2022-10-30,fcre,PHS_frp,0.268
2022-10-30,fcre,OGM_doc,23.8438
2022-10-30,fcre,OGM_docr,321.8908
2022-10-30,fcre,OGM_poc,34.5735
2022-10-30,fcre,OGM_don,0.4849
2022-10-30,fcre,OGM_donr,4.3639
2022-10-30,fcre,OGM_pon,0.9698
2022-10-30,fcre,OGM_dop,0.0227
2022-10-30,fcre,OGM_dopr,0.2042
2022-10-30,fcre,OGM_pop,0.5293
2022-10-30,fcre,PHY_cyano,0
2022-10-30,fcre,PHY_green,0
2022-10-30,fcre,PHY_diatom,0
2022-10-31,fcre,FLOW,0.0048
2022-10-31,fcre,TEMP,11.6368
2022-10-31,fcre,SALT,0
2022-10-31,fcre,OXY_oxy,319.5554
2022-10-31,fcre,CAR_dic,98.1538
2022-10-31,fcre,CAR_ch4,NA
2022-10-31,fcre,SIL_rsi,120.9013
2022-10-31,fcre,NIT_amm,0.4031
2022-10-31,fcre,NIT_nit,0.0117
2022-10-31,fcre,PHS_frp,0.2652
2022-10-31,fcre,OGM_doc,23.6924
2022-10-31,fcre,OGM_docr,319.8471
2022-10-31,fcre,OGM_poc,34.3539
2022-10-31,fcre,OGM_don,0.4769
2022-10-31,fcre,OGM_donr,4.2921
2022-10-31,fcre,OGM_pon,0.9538
2022-10-31,fcre,OGM_dop,0.0223
2022-10-31,fcre,OGM_dopr,0.2007
2022-10-31,fcre,OGM_pop,0.5202
2022-10-31,fcre,PHY_cyano,0
2022-10-31,fcre,PHY_green,0
2022-10-31,fcre,PHY_diatom,0
2022-11-01,fcre,FLOW,0.0043
2022-11-01,fcre,TEMP,12.4032
2022-11-01,fcre,SALT,0
2022-11-01,fcre,OXY_oxy,314.0194
2022-11-01,fcre,CAR_dic,97.5479
2022-11-01,fcre,CAR_ch4,NA
2022-11-01,fcre,SIL_rsi,120.9013
2022-11-01,fcre,NIT_amm,0.4082
2022-11-01,fcre,NIT_nit,0.0103
2022-11-01,fcre,PHS_frp,0.2623
2022-11-01,fcre,OGM_doc,23.541
2022-11-01,fcre,OGM_docr,317.8033
2022-11-01,fcre,OGM_poc,34.1344
2022-11-01,fcre,OGM_don,0.4689
2022-11-01,fcre,OGM_donr,4.2203
2022-11-01,fcre,OGM_pon,0.9378
2022-11-01,fcre,OGM_dop,0.0219
2022-11-01,fcre,OGM_dopr,0.1971
2022-11-01,fcre,OGM_pop,0.5111
2022-11-01,fcre,PHY_cyano,0
2022-11-01,fcre,PHY_green,0
2022-11-01,fcre,PHY_diatom,0
2022-11-02,fcre,FLOW,0.0041
2022-11-02,fcre,TEMP,12.2052
2022-11-02,fcre,SALT,0
2022-11-02,fcre,OXY_oxy,315.4333
2022-11-02,fcre,CAR_dic,96.942
2022-11-02,fcre,CAR_ch4,NA
2022-11-02,fcre,SIL_rsi,120.9013
2022-11-02,fcre,NIT_amm,0.4132
2022-11-02,fcre,NIT_nit,0.0088
2022-11-02,fcre,PHS_frp,0.2594
2022-11-02,fcre,OGM_doc,23.3896
2022-11-02,fcre,OGM_docr,315.7596
2022-11-02,fcre,OGM_poc,33.9149
2022-11-02,fcre,OGM_don,0.4609
2022-11-02,fcre,OGM_donr,4.1484
2022-11-02,fcre,OGM_pon,0.9219
2022-11-02,fcre,OGM_dop,0.0215
2022-11-02,fcre,OGM_dopr,0.1936
2022-11-02,fcre,OGM_pop,0.502
2022-11-02,fcre,PHY_cyano,0
2022-11-02,fcre,PHY_green,0
2022-11-02,fcre,PHY_diatom,0
2022-11-03,fcre,FLOW,0.0041
2022-11-03,fcre,TEMP,12.5097
2022-11-03,fcre,SALT,0
2022-11-03,fcre,OXY_oxy,313.2639
2022-11-03,fcre,CAR_dic,96.3361
2022-11-03,fcre,CAR_ch4,NA
2022-11-03,fcre,SIL_rsi,120.9013
2022-11-03,fcre,NIT_amm,0.4183
2022-11-03,fcre,NIT_nit,0.0073
2022-11-03,fcre,PHS_frp,0.2565
2022-11-03,fcre,OGM_doc,23.2382
2022-11-03,fcre,OGM_docr,313.7158
2022-11-03,fcre,OGM_poc,33.6954
2022-11-03,fcre,OGM_don,0.453
2022-11-03,fcre,OGM_donr,4.0766
2022-11-03,fcre,OGM_pon,0.9059
2022-11-03,fcre,OGM_dop,0.0211
2022-11-03,fcre,OGM_dopr,0.1901
2022-11-03,fcre,OGM_pop,0.493
2022-11-03,fcre,PHY_cyano,0
2022-11-03,fcre,PHY_green,0
2022-11-03,fcre,PHY_diatom,0
2022-11-04,fcre,FLOW,0.004
2022-11-04,fcre,TEMP,13.035
2022-11-04,fcre,SALT,0
2022-11-04,fcre,OXY_oxy,309.5827
2022-11-04,fcre,CAR_dic,95.7302
2022-11-04,fcre,CAR_ch4,NA
2022-11-04,fcre,SIL_rsi,120.9013
2022-11-04,fcre,NIT_amm,0.4233
2022-11-04,fcre,NIT_nit,0.0059
2022-11-04,fcre,PHS_frp,0.2537
2022-11-04,fcre,OGM_doc,23.0868
2022-11-04,fcre,OGM_docr,311.6721
2022-11-04,fcre,OGM_poc,33.4759
2022-11-04,fcre,OGM_don,0.445
2022-11-04,fcre,OGM_donr,4.0047
2022-11-04,fcre,OGM_pon,0.8899
2022-11-04,fcre,OGM_dop,0.0207
2022-11-04,fcre,OGM_dopr,0.1866
2022-11-04,fcre,OGM_pop,0.4839
2022-11-04,fcre,PHY_cyano,0
2022-11-04,fcre,PHY_green,0
2022-11-04,fcre,PHY_diatom,0
2022-11-05,fcre,FLOW,0.0042
2022-11-05,fcre,TEMP,15.1325
2022-11-05,fcre,SALT,0
2022-11-05,fcre,OXY_oxy,295.6231
2022-11-05,fcre,CAR_dic,95.1243
2022-11-05,fcre,CAR_ch4,NA
2022-11-05,fcre,SIL_rsi,120.9013
2022-11-05,fcre,NIT_amm,0.4283
2022-11-05,fcre,NIT_nit,0.0044
2022-11-05,fcre,PHS_frp,0.2508
2022-11-05,fcre,OGM_doc,22.9354
2022-11-05,fcre,OGM_docr,309.6283
2022-11-05,fcre,OGM_poc,33.2564
2022-11-05,fcre,OGM_don,0.437
2022-11-05,fcre,OGM_donr,3.9329
2022-11-05,fcre,OGM_pon,0.874
2022-11-05,fcre,OGM_dop,0.0203
2022-11-05,fcre,OGM_dopr,0.1831
2022-11-05,fcre,OGM_pop,0.4748
2022-11-05,fcre,PHY_cyano,0
2022-11-05,fcre,PHY_green,0
2022-11-05,fcre,PHY_diatom,0
2022-11-06,fcre,FLOW,0.0052
2022-11-06,fcre,TEMP,15.4892
2022-11-06,fcre,SALT,0
2022-11-06,fcre,OXY_oxy,293.3606
2022-11-06,fcre,CAR_dic,94.5184
2022-11-06,fcre,CAR_ch4,NA
2022-11-06,fcre,SIL_rsi,120.9013
2022-11-06,fcre,NIT_amm,0.4334
2022-11-06,fcre,NIT_nit,0.0029
2022-11-06,fcre,PHS_frp,0.2479
2022-11-06,fcre,OGM_doc,22.784
2022-11-06,fcre,OGM_docr,307.5846
2022-11-06,fcre,OGM_poc,33.0369
2022-11-06,fcre,OGM_don,0.429
2022-11-06,fcre,OGM_donr,3.8611
2022-11-06,fcre,OGM_pon,0.858
2022-11-06,fcre,OGM_dop,0.02
2022-11-06,fcre,OGM_dopr,0.1796
2022-11-06,fcre,OGM_pop,0.4657
2022-11-06,fcre,PHY_cyano,0
2022-11-06,fcre,PHY_green,0
2022-11-06,fcre,PHY_diatom,0
2022-11-07,fcre,FLOW,0.0053
2022-11-07,fcre,TEMP,15.8644
2022-11-07,fcre,SALT,0
2022-11-07,fcre,OXY_oxy,291.0139
2022-11-07,fcre,CAR_dic,93.9126
2022-11-07,fcre,CAR_ch4,NA
2022-11-07,fcre,SIL_rsi,120.9013
2022-11-07,fcre,NIT_amm,0.4384
2022-11-07,fcre,NIT_nit,0.0015
2022-11-07,fcre,PHS_frp,0.245
2022-11-07,fcre,OGM_doc,22.6327
2022-11-07,fcre,OGM_docr,305.5408
2022-11-07,fcre,OGM_poc,32.8173
2022-11-07,fcre,OGM_don,0.421
2022-11-07,fcre,OGM_donr,3.7892
2022-11-07,fcre,OGM_pon,0.8421
2022-11-07,fcre,OGM_dop,0.0196
2022-11-07,fcre,OGM_dopr,0.1761
2022-11-07,fcre,OGM_pop,0.4566
2022-11-07,fcre,PHY_cyano,0
2022-11-07,fcre,PHY_green,0
2022-11-07,fcre,PHY_diatom,0
2022-11-08,fcre,FLOW,0.0054
2022-11-08,fcre,TEMP,11.9922
2022-11-08,fcre,SALT,0
2022-11-08,fcre,OXY_oxy,316.967
2022-11-08,fcre,CAR_dic,93.3067
2022-11-08,fcre,CAR_ch4,NA
2022-11-08,fcre,SIL_rsi,120.9013
2022-11-08,fcre,NIT_amm,0.4435
2022-11-08,fcre,NIT_nit,0
2022-11-08,fcre,PHS_frp,0.2422
2022-11-08,fcre,OGM_doc,22.4813
2022-11-08,fcre,OGM_docr,303.4971
2022-11-08,fcre,OGM_poc,32.5978
2022-11-08,fcre,OGM_don,0.413
2022-11-08,fcre,OGM_donr,3.7174
2022-11-08,fcre,OGM_pon,0.8261
2022-11-08,fcre,OGM_dop,0.0192
2022-11-08,fcre,OGM_dopr,0.1726
2022-11-08,fcre,OGM_pop,0.4475
2022-11-08,fcre,PHY_cyano,0
2022-11-08,fcre,PHY_green,0
2022-11-08,fcre,PHY_diatom,0
2022-11-09,fcre,FLOW,0.0055
2022-11-09,fcre,TEMP,9.4777
2022-11-09,fcre,SALT,0
2022-11-09,fcre,OXY_oxy,336.116
2022-11-09,fcre,CAR_dic,90.4503
2022-11-09,fcre,CAR_ch4,NA
2022-11-09,fcre,SIL_rsi,120.9013
2022-11-09,fcre,NIT_amm,0.4296
2022-11-09,fcre,NIT_nit,0.0101
2022-11-09,fcre,PHS_frp,0.233
2022-11-09,fcre,OGM_doc,22.6894
2022-11-09,fcre,OGM_docr,306.3072
2022-11-09,fcre,OGM_poc,32.8997
2022-11-09,fcre,OGM_don,0.4315
2022-11-09,fcre,OGM_donr,3.8836
2022-11-09,fcre,OGM_pon,0.863
2022-11-09,fcre,OGM_dop,0.0191
2022-11-09,fcre,OGM_dopr,0.1717
2022-11-09,fcre,OGM_pop,0.4452
2022-11-09,fcre,PHY_cyano,0
2022-11-09,fcre,PHY_green,0
2022-11-09,fcre,PHY_diatom,0
2022-11-10,fcre,FLOW,0.0056
2022-11-10,fcre,TEMP,11.4045
2022-11-10,fcre,SALT,0
2022-11-10,fcre,OXY_oxy,321.2675
2022-11-10,fcre,CAR_dic,87.594
2022-11-10,fcre,CAR_ch4,NA
2022-11-10,fcre,SIL_rsi,120.9013
2022-11-10,fcre,NIT_amm,0.4157
2022-11-10,fcre,NIT_nit,0.0202
2022-11-10,fcre,PHS_frp,0.2238
2022-11-10,fcre,OGM_doc,22.8976
2022-11-10,fcre,OGM_docr,309.1174
2022-11-10,fcre,OGM_poc,33.2015
2022-11-10,fcre,OGM_don,0.45
2022-11-10,fcre,OGM_donr,4.0499
2022-11-10,fcre,OGM_pon,0.9
2022-11-10,fcre,OGM_dop,0.019
2022-11-10,fcre,OGM_dopr,0.1708
2022-11-10,fcre,OGM_pop,0.4429
2022-11-10,fcre,PHY_cyano,0
2022-11-10,fcre,PHY_green,0
2022-11-10,fcre,PHY_diatom,0
2022-11-11,fcre,FLOW,0.0057
2022-11-11,fcre,TEMP,14.0404
2022-11-11,fcre,SALT,0
2022-11-11,fcre,OXY_oxy,302.748
2022-11-11,fcre,CAR_dic,84.7377
2022-11-11,fcre,CAR_ch4,NA
2022-11-11,fcre,SIL_rsi,120.9013
2022-11-11,fcre,NIT_amm,0.4019
2022-11-11,fcre,NIT_nit,0.0302
2022-11-11,fcre,PHS_frp,0.2145
2022-11-11,fcre,OGM_doc,23.1057
2022-11-11,fcre,OGM_docr,311.9276
2022-11-11,fcre,OGM_poc,33.5033
2022-11-11,fcre,OGM_don,0.4685
2022-11-11,fcre,OGM_donr,4.2161
2022-11-11,fcre,OGM_pon,0.9369
2022-11-11,fcre,OGM_dop,0.0189
2022-11-11,fcre,OGM_dopr,0.1699
2022-11-11,fcre,OGM_pop,0.4406
2022-11-11,fcre,PHY_cyano,0
2022-11-11,fcre,PHY_green,0
2022-11-11,fcre,PHY_diatom,0
2022-11-12,fcre,FLOW,0.0057
2022-11-12,fcre,TEMP,13.6071
2022-11-12,fcre,SALT,0
2022-11-12,fcre,OXY_oxy,305.6605
2022-11-12,fcre,CAR_dic,81.8814
2022-11-12,fcre,CAR_ch4,NA
2022-11-12,fcre,SIL_rsi,120.9013
2022-11-12,fcre,NIT_amm,0.388
2022-11-12,fcre,NIT_nit,0.0403
2022-11-12,fcre,PHS_frp,0.2053
2022-11-12,fcre,OGM_doc,23.3139
2022-11-12,fcre,OGM_docr,314.7377
2022-11-12,fcre,OGM_poc,33.8052
2022-11-12,fcre,OGM_don,0.4869
2022-11-12,fcre,OGM_donr,4.3823
2022-11-12,fcre,OGM_pon,0.9738
2022-11-12,fcre,OGM_dop,0.0188
2022-11-12,fcre,OGM_dopr,0.1691
2022-11-12,fcre,OGM_pop,0.4383
2022-11-12,fcre,PHY_cyano,0
2022-11-12,fcre,PHY_green,0
2022-11-12,fcre,PHY_diatom,0
2022-11-13,fcre,FLOW,0.0058
2022-11-13,fcre,TEMP,8.4923
2022-11-13,fcre,SALT,0
2022-11-13,fcre,OXY_oxy,344.1832
2022-11-13,fcre,CAR_dic,79.025
2022-11-13,fcre,CAR_ch4,NA
2022-11-13,fcre,SIL_rsi,120.9013
2022-11-13,fcre,NIT_amm,0.3742
2022-11-13,fcre,NIT_nit,0.0504
2022-11-13,fcre,PHS_frp,0.1961
2022-11-13,fcre,OGM_doc,23.5221
2022-11-13,fcre,OGM_docr,317.5479
2022-11-13,fcre,OGM_poc,34.107
2022-11-13,fcre,OGM_don,0.5054
2022-11-13,fcre,OGM_donr,4.5485
2022-11-13,fcre,OGM_pon,1.0108
2022-11-13,fcre,OGM_dop,0.0187
2022-11-13,fcre,OGM_dopr,0.1682
2022-11-13,fcre,OGM_pop,0.436
2022-11-13,fcre,PHY_cyano,0
2022-11-13,fcre,PHY_green,0
2022-11-13,fcre,PHY_diatom,0
2022-11-14,fcre,FLOW,0.0059
2022-11-14,fcre,TEMP,6.1582
2022-11-14,fcre,SALT,0
2022-11-14,fcre,OXY_oxy,364.6975
2022-11-14,fcre,CAR_dic,76.1687
2022-11-14,fcre,CAR_ch4,NA
2022-11-14,fcre,SIL_rsi,120.9013
2022-11-14,fcre,NIT_amm,0.3603
2022-11-14,fcre,NIT_nit,0.0605
2022-11-14,fcre,PHS_frp,0.1869
2022-11-14,fcre,OGM_doc,23.7302
2022-11-14,fcre,OGM_docr,320.358
2022-11-14,fcre,OGM_poc,34.4088
2022-11-14,fcre,OGM_don,0.5239
2022-11-14,fcre,OGM_donr,4.7148
2022-11-14,fcre,OGM_pon,1.0477
2022-11-14,fcre,OGM_dop,0.0186
2022-11-14,fcre,OGM_dopr,0.1673
2022-11-14,fcre,OGM_pop,0.4337
2022-11-14,fcre,PHY_cyano,0
2022-11-14,fcre,PHY_green,0
2022-11-14,fcre,PHY_diatom,0
